ID,TERYT,JEDNOSTKA TERYTORIALNA,GŁOSOWANIE PRZEZ PEŁNOMOCNIKA,GŁOSOWANIE NA PODSTAWIE ZAŚWIADCZENIA,GŁOS NIEWAŻNY,"""X"" OBOK KILKU KANDYDATÓW","""X"" OBOK ŻADNEGO KANDYDATA",KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,"LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",POLEXIT - KOALICJA,JEDNOŚĆ NARODU,PRAWO I SPRAWIEDLIWOŚĆ,RUCH PRAWDZIWA EUROPA - EUROPA CHRISTI,WIOSNA ROBERTA BIEDRONIA,KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,KUKIZ'15,POLSKA FAIR PLAY
428,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
429,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
430,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
431,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
432,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
433,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
434,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
435,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
436,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
437,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
438,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
439,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
440,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
441,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
442,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
443,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
444,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
445,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
446,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
447,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
448,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
449,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
450,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
451,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
452,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
453,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
454,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
455,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
456,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
457,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
458,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
459,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
460,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
461,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
462,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
463,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
464,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
465,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
466,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
467,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
468,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
469,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
470,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
471,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
472,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
473,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
474,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
475,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
476,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
477,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
478,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
479,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
480,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
481,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
482,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
483,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
484,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
485,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
486,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
487,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
488,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
489,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
490,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
491,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
492,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
493,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
494,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
495,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
496,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
497,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
498,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
499,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
500,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
501,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
502,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
503,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
504,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
505,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
506,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
507,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
508,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
509,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
510,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
511,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
512,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
513,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
514,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
515,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
516,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
517,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
518,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
519,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
520,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
521,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
522,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
523,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
524,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
525,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
526,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
527,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
528,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
529,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
530,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
531,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
532,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
533,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
534,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
535,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
536,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
537,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
538,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
539,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
540,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
541,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
542,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
543,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
544,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
545,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
546,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
547,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
548,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
549,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
550,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
551,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
552,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
553,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
554,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
555,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
556,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
557,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
558,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
559,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
560,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
561,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
562,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
563,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
564,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
565,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
566,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
567,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
568,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
569,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
570,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
571,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
572,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
573,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
574,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
575,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
576,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
577,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
578,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
579,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
580,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
581,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
582,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
583,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
584,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
585,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
586,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
587,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
588,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
589,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
590,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
591,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
592,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
593,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
594,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
595,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
596,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
597,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
598,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
599,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
600,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
601,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
602,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
603,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
604,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
605,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
606,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
607,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
608,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
609,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
610,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
611,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
612,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
613,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
614,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
615,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
616,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
617,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
618,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
619,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
620,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
621,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
622,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
623,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
624,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
625,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
626,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
627,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
628,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
629,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
630,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
631,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
632,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
633,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
634,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
635,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
636,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
637,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
638,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
639,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
640,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
641,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
642,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
643,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
644,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
645,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
646,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
647,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
648,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
649,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
650,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
651,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
652,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
653,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
654,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
655,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
656,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
657,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
658,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
659,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
660,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
661,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
662,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
663,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
664,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
665,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
666,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
667,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
668,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
669,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
670,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
671,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
672,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
673,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
674,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
675,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
676,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
677,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
678,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
679,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
680,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
681,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
682,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
683,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
684,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
685,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
686,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
687,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
688,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
689,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
690,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
691,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
692,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
693,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
694,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
695,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
696,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
697,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
698,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
699,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
700,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
701,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
702,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
703,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
704,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
705,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
706,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
707,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
708,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
709,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
710,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
711,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
712,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
713,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
714,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
715,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
716,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
717,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
718,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
719,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
720,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
721,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
722,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
723,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
724,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
725,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
726,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
727,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
728,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
729,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
730,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
731,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
732,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
733,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
734,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
735,20101,m. Bolesławiec,,1,,,,1,,,,,,,,,
736,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
737,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
738,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
739,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
740,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
741,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
742,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
743,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
744,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
745,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
746,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
747,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
748,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
749,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
750,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
751,20101,m. Bolesławiec,,1,,,,1,,,,,,,,,
752,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
753,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
754,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
755,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
756,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
757,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
758,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
759,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
760,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
761,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
762,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
763,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
764,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
765,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
766,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
767,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
768,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
769,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
770,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
771,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
772,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
773,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
774,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
775,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
776,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
777,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
778,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
779,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
780,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
781,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
782,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
783,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
784,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
785,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
786,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
787,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
788,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
789,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
790,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
791,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
792,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
793,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
794,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
795,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
796,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
797,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
798,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
799,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
800,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
801,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
802,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
803,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
804,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
805,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
806,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
807,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
808,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
809,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
810,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
811,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
812,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
813,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
814,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
815,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
816,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
817,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
818,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
819,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
820,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
821,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
822,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
823,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
824,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
825,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
826,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
827,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
828,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
829,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
830,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
831,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
832,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
833,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
834,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
835,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
836,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
837,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
838,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
839,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
840,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
841,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
842,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
843,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
844,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
845,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
846,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
847,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
848,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
849,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
850,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
851,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
852,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
853,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
854,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
855,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
856,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
857,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
858,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
859,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
860,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
861,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
862,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
863,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
864,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
865,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
866,20101,m. Bolesławiec,,,,,,1,,,,,,,,,
